Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
9/25/2020,Finance,1099 PRO INC,Computer Services,199.00
9/25/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"8,925.00"
9/25/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,769.60"
9/25/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,618.24"
9/25/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,052.16"
9/25/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"6,072.00"
9/25/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"16,998.56"
9/25/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,120.00"
9/23/2020,Police,2831 INDIAN SCHOOL LLC,Vehicle Cleaning,147.00
9/23/2020,Public Works,2831 INDIAN SCHOOL LLC,Miscellaneous,42.00
9/18/2020,Public Defender,3 LAWS OF MOTION COLLISION RECONSTR,Cons/Other Prof Svcs,825.00
9/16/2020,Street Transportation,305 E THOMAS RD LLC,Easement Purchase,"37,400.00"
9/4/2020,Aviation,3M COMPANY,Inventories,"2,619.43"
9/4/2020,Aviation,3M COMPANY,Inventories,-16.88
9/14/2020,Aviation,3M COMPANY,Signage,225.02
9/14/2020,Aviation,3M COMPANY,Signage,-1.45
9/15/2020,Street Transportation,3M COMPANY,Inventories,-6.13
9/15/2020,Street Transportation,3M COMPANY,Inventories,950.26
9/21/2020,Street Transportation,3M COMPANY,Inventories,"17,515.01"
9/21/2020,Street Transportation,3M COMPANY,Inventories,-112.9
9/21/2020,Street Transportation,3M COMPANY,Inventories,-112.9
9/21/2020,Street Transportation,3M COMPANY,Inventories,"17,515.01"
9/21/2020,Aviation,3M COMPANY,Signage,-225.02
9/21/2020,Aviation,3M COMPANY,Signage,1.45
9/28/2020,Street Transportation,3M COMPANY,Inventories,"29,712.96"
9/28/2020,Street Transportation,3M COMPANY,Inventories,-191.52
9/30/2020,Street Transportation,3M COMPANY,Paint Supplies,928.54
9/30/2020,Street Transportation,3M COMPANY,Paint Supplies,348.20
9/30/2020,Street Transportation,3M COMPANY,Paint Supplies,-2.25
9/30/2020,Street Transportation,3M COMPANY,Paint Supplies,348.18
9/30/2020,Street Transportation,3M COMPANY,Paint Supplies,-2.23
9/30/2020,Street Transportation,3M COMPANY,Paint Supplies,386.87
9/30/2020,Street Transportation,3M COMPANY,Paint Supplies,-2.49
9/30/2020,Street Transportation,3M COMPANY,Paint Supplies,-5.99
9/1/2020,Aviation,911 INTERPRETERS INC,Interpreters/Transl,108.68
9/1/2020,Human Services,911 INTERPRETERS INC,Interpreters/Transl,54.08
9/1/2020,Neighborhood Services,911 INTERPRETERS INC,Interpreters/Transl,49.40
9/15/2020,Law,911 INTERPRETERS INC,Interpreters/Transl,95.16
9/17/2020,Neighborhood Services,911 INTERPRETERS INC,Interpreters/Transl,14.04
9/17/2020,Neighborhood Services,911 INTERPRETERS INC,Interpreters/Transl,60.84
9/30/2020,Aviation,911 INTERPRETERS INC,Interpreters/Transl,67.60
9/30/2020,City Council,911 INTERPRETERS INC,Interpreters/Transl,4.16
9/30/2020,Neighborhood Services,911 INTERPRETERS INC,Interpreters/Transl,83.20
9/30/2020,Human Services,911 INTERPRETERS INC,Interpreters/Transl,58.24
9/1/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,19.94
9/1/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.09
9/4/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,99.75
9/4/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.45
9/4/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,22.30
9/4/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.1
9/4/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,23.92
9/4/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.1
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,55.04
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,17.72
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,8.13
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.64
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,2.39
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,304.88
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,92.79
9/21/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,343.00
9/25/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,250.23
9/25/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-1.15
9/1/2020,Housing,A & H PAINTING,Painting Services,80.00
9/1/2020,Housing,A & H PAINTING,Painting Services,21.00
9/1/2020,Housing,A & H PAINTING,Painting Services,63.00
9/1/2020,Housing,A & H PAINTING,Painting Services,10.50
9/1/2020,Housing,A & H PAINTING,Painting Services,63.00
9/1/2020,Housing,A & H PAINTING,Painting Services,50.00
9/1/2020,Housing,A & H PAINTING,Painting Services,350.00
9/1/2020,Housing,A & H PAINTING,Painting Services,246.50
9/1/2020,Housing,A & H PAINTING,Painting Services,862.75
9/1/2020,Housing,A & H PAINTING,Painting Services,12.00
9/1/2020,Housing,A & H PAINTING,Painting Services,80.00
9/1/2020,Housing,A & H PAINTING,Painting Services,350.00
9/1/2020,Housing,A & H PAINTING,Painting Services,40.00
9/1/2020,Housing,A & H PAINTING,Painting Services,6.00
9/1/2020,Housing,A & H PAINTING,Painting Services,80.00
9/1/2020,Housing,A & H PAINTING,Painting Services,7.80
9/1/2020,Housing,A & H PAINTING,Painting Services,7.80
9/1/2020,Housing,A & H PAINTING,Painting Services,93.60
9/1/2020,Housing,A & H PAINTING,Painting Services,93.60
9/1/2020,Housing,A & H PAINTING,Painting Services,181.60
9/1/2020,Housing,A & H PAINTING,Painting Services,140.00
9/1/2020,Housing,A & H PAINTING,Painting Services,20.00
9/1/2020,Housing,A & H PAINTING,Painting Services,635.60
9/1/2020,Housing,A & H PAINTING,Painting Services,"1,000.00"
9/21/2020,Housing,A & H PAINTING,Painting Services,30.00
9/21/2020,Housing,A & H PAINTING,Painting Services,80.00
9/21/2020,Housing,A & H PAINTING,Painting Services,12.00
9/21/2020,Housing,A & H PAINTING,Painting Services,900.90
9/21/2020,Housing,A & H PAINTING,Painting Services,171.60
9/21/2020,Housing,A & H PAINTING,Painting Services,126.00
9/21/2020,Housing,A & H PAINTING,Painting Services,10.50
9/21/2020,Housing,A & H PAINTING,Painting Services,14.30
9/21/2020,Housing,A & H PAINTING,Painting Services,100.00
9/21/2020,Housing,A & H PAINTING,Painting Services,210.00
9/21/2020,Housing,A & H PAINTING,Painting Services,223.20
9/25/2020,Public Works,A & H PAINTING,Painting Services,912.50
9/25/2020,Public Works,A & H PAINTING,Painting Services,775.00
9/25/2020,Public Works,A & H PAINTING,Painting Services,228.60
9/25/2020,Public Works,A & H PAINTING,Painting Services,890.00
9/25/2020,Public Works,A & H PAINTING,Painting Services,64.00
9/25/2020,Public Works,A & H PAINTING,Painting Services,160.00
9/25/2020,Public Works,A & H PAINTING,Painting Services,"7,078.00"
9/25/2020,Public Works,A & H PAINTING,Painting Services,"25,725.00"
9/25/2020,Public Works,A & H PAINTING,Painting Services,"5,425.00"
9/25/2020,Public Works,A & H PAINTING,Painting Services,825.00
9/29/2020,Parks and Recreation,A & H PAINTING,Misc Maint/Repairs,599.00
9/29/2020,Parks and Recreation,A & H PAINTING,Misc Maint/Repairs,"5,950.00"
9/1/2020,Water Services,A & M CORSONS LLC,Inventories,"1,806.81"
9/1/2020,Water Services,A & M CORSONS LLC,Inventories,-29.26
9/1/2020,Water Services,A & M CORSONS LLC,Chemicals,"3,479.21"
9/1/2020,Water Services,A & M CORSONS LLC,Chemicals,-56.35
9/1/2020,Water Services,A & M CORSONS LLC,Chemicals,-33.8
9/1/2020,Water Services,A & M CORSONS LLC,Chemicals,"2,087.52"
9/16/2020,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70.00
9/11/2020,Human Services,A NEW LEAF INC,Spec Contractual Svc,"4,969.64"
9/1/2020,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,15.43
