Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
7/12/2018,Human Services,1 N 10 INC,Spec Contractual Svc,"4,166.66"
7/20/2018,Human Services,1 N 10 INC,Spec Contractual Svc,"4,166.74"
7/20/2018,Human Services,1 N 10 INC,Spec Contractual Svc,"1,166.63"
7/31/2018,Human Services,1 N 10 INC,Spec Contractual Svc,"1,166.67"
7/20/2018,Parks and Recreation,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,"1,974.57"
7/20/2018,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,-785.52
7/20/2018,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"6,033.77"
7/20/2018,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,-9.71
7/20/2018,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,-16.19
7/20/2018,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"4,566.33"
7/20/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,"3,407.48"
7/20/2018,Housing,1 STOP ELECTRONICS CENTER INC,Housing Appliances,280.54
7/20/2018,Housing,1 STOP ELECTRONICS CENTER INC,Housing Appliances,"2,068.44"
7/20/2018,Housing,1 STOP ELECTRONICS CENTER INC,Housing Appliances,0.01
7/20/2018,Housing,1 STOP ELECTRONICS CENTER INC,Housing Appliances,"2,259.42"
7/25/2018,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"5,170.57"
7/25/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"12,716.00"
7/25/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"12,390.00"
7/25/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"15,300.00"
7/25/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"6,064.50"
7/25/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"14,784.00"
7/25/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"11,088.00"
7/11/2018,Street Transportation,3M COMPANY,Inventories,"1,629.00"
7/11/2018,Street Transportation,3M COMPANY,Inventories,-10.5
7/12/2018,Street Transportation,3M COMPANY,Inventories,488.70
7/12/2018,Street Transportation,3M COMPANY,Inventories,-3.15
7/25/2018,Aviation,3M COMPANY,Mat to Maint Infr/Eq,926.65
7/25/2018,Aviation,3M COMPANY,Mat to Maint Infr/Eq,-5.97
7/25/2018,Street Transportation,3M COMPANY,Inventories,"10,262.70"
7/25/2018,Street Transportation,3M COMPANY,Inventories,-4.74
7/25/2018,Street Transportation,3M COMPANY,Inventories,733.06
7/25/2018,Street Transportation,3M COMPANY,Inventories,"1,018.12"
7/25/2018,Street Transportation,3M COMPANY,Inventories,-6.56
7/25/2018,Street Transportation,3M COMPANY,Inventories,-66.15
7/25/2018,Street Transportation,3M COMPANY,Inventories,"4,561.20"
7/25/2018,Street Transportation,3M COMPANY,Inventories,-29.4
7/25/2018,Street Transportation,3M COMPANY,Inventories,873.14
7/25/2018,Street Transportation,3M COMPANY,Inventories,-5.62
7/25/2018,Street Transportation,3M COMPANY,Inventories,-7.65
7/25/2018,Street Transportation,3M COMPANY,Inventories,"1,710.46"
7/25/2018,Street Transportation,3M COMPANY,Inventories,-11.04
7/25/2018,Street Transportation,3M COMPANY,Inventories,"4,115.94"
7/25/2018,Street Transportation,3M COMPANY,Inventories,-26.53
7/25/2018,Street Transportation,3M COMPANY,Inventories,"2,026.48"
7/25/2018,Street Transportation,3M COMPANY,Inventories,-44.1
7/25/2018,Street Transportation,3M COMPANY,Inventories,"6,841.80"
7/25/2018,Street Transportation,3M COMPANY,Inventories,-13.07
7/25/2018,Street Transportation,3M COMPANY,Inventories,"1,188.08"
7/25/2018,Street Transportation,3M COMPANY,Inventories,-7.65
7/25/2018,Street Transportation,3M COMPANY,Inventories,"1,188.08"
7/26/2018,Street Transportation,3M COMPANY,Inventories,"3,420.90"
7/26/2018,Street Transportation,3M COMPANY,Inventories,-22.05
7/26/2018,Street Transportation,3M COMPANY,Inventories,"3,271.03"
7/26/2018,Street Transportation,3M COMPANY,Inventories,-17.84
7/26/2018,Street Transportation,3M COMPANY,Inventories,"1,221.76"
7/26/2018,Street Transportation,3M COMPANY,Inventories,-7.88
7/30/2018,Aviation,3M COMPANY,Mat to Maint Infr/Eq,388.51
7/30/2018,Aviation,3M COMPANY,Mat to Maint Infr/Eq,-2.5
7/6/2018,Housing,911 INTERPRETERS INC,Interpreters/Transl,30.68
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,152.00
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,8.58
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,8.58
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,26.39
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,171.30
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,0.01
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,175.26
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,14.31
7/11/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,8.78
