Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
1/27/2020,Human Services,1 N 10 INC,Subscript/Membership,"1,500.00"
1/8/2020,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"1,657.35"
1/8/2020,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"6,033.77"
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,133.98
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.68
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,155.95
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.43
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,124.55
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.34
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,119.13
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.33
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,107.21
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.30
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.30
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,107.21
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,149.46
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.41
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,94.22
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.26
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,133.98
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.68
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,171.22
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.88
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.25
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,88.23
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.30
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,107.21
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.28
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,98.13
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,86.11
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.24
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,595.65
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,1.65
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,175.97
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.48
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,115.11
1/7/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.58
1/8/2020,Public Works,1-800 RADIATOR,Inventories-Offline,142.95
1/8/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.40
1/16/2020,Public Works,1-800 RADIATOR,Inventories-Offline,184.49
1/16/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.51
1/22/2020,Public Works,1-800 RADIATOR,Inventories-Offline,194.94
1/22/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.54
1/28/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.46
1/28/2020,Public Works,1-800 RADIATOR,Inventories-Offline,167.01
1/28/2020,Public Works,1-800 RADIATOR,Inventories-Offline,91.23
1/28/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.25
1/30/2020,Public Works,1-800 RADIATOR,Inventories-Offline,389.88
1/30/2020,Public Works,1-800 RADIATOR,Inventories-Offline,1.08
1/3/2020,Finance,1099 PRO INC,Computer Services,199.00
1/29/2020,Police,2831 INDIAN SCHOOL LLC,Motor Vehicle Repair,66.00
1/29/2020,Public Works,2831 INDIAN SCHOOL LLC,Miscellaneous,27.00
1/14/2020,Street Transportation,3M COMPANY,Paint Supplies,-2.75
1/14/2020,Street Transportation,3M COMPANY,Paint Supplies,426.99
1/14/2020,Street Transportation,3M COMPANY,Paint Supplies,-6.71
1/14/2020,Street Transportation,3M COMPANY,Paint Supplies,"1,044.57"
1/14/2020,Street Transportation,3M COMPANY,Paint Supplies,-4.49
1/14/2020,Street Transportation,3M COMPANY,Paint Supplies,696.39
1/14/2020,Street Transportation,3M COMPANY,Inventories,-26.25
1/14/2020,Street Transportation,3M COMPANY,Inventories,"4,072.50"
1/15/2020,Aviation,3M COMPANY,Inventories,-10.71
1/15/2020,Aviation,3M COMPANY,Inventories,"1,661.58"
1/15/2020,Aviation,3M COMPANY,Inventories,-14.28
1/15/2020,Aviation,3M COMPANY,Inventories,"2,215.44"
1/15/2020,Aviation,3M COMPANY,Inventories,-14.28
1/15/2020,Aviation,3M COMPANY,Inventories,"2,215.44"
1/15/2020,Street Transportation,3M COMPANY,Inventories,-35.91
1/15/2020,Street Transportation,3M COMPANY,Inventories,"5,571.18"
1/15/2020,Street Transportation,3M COMPANY,Inventories,-26.95
1/15/2020,Street Transportation,3M COMPANY,Inventories,"4,181.10"
1/22/2020,Aviation,3M COMPANY,Inventories,-6.57
1/22/2020,Aviation,3M COMPANY,Inventories,"1,017.99"
1/22/2020,Aviation,3M COMPANY,Inventories,-6.57
1/22/2020,Aviation,3M COMPANY,Inventories,"1,017.99"
1/22/2020,Aviation,3M COMPANY,Inventories,-13.8
1/22/2020,Aviation,3M COMPANY,Inventories,"2,140.25"
1/23/2020,Aviation,3M COMPANY,Inventories,71.68
1/23/2020,Aviation,3M COMPANY,Inventories,-0.47
1/23/2020,Aviation,3M COMPANY,Inventories,143.35
1/23/2020,Aviation,3M COMPANY,Inventories,-0.92
1/23/2020,Aviation,3M COMPANY,Inventories,358.38
1/23/2020,Aviation,3M COMPANY,Inventories,-2.31
1/23/2020,Aviation,3M COMPANY,Inventories,573.41
1/23/2020,Aviation,3M COMPANY,Inventories,-2.78
1/23/2020,Aviation,3M COMPANY,Inventories,430.06
1/23/2020,Aviation,3M COMPANY,Inventories,-1.84
1/23/2020,Aviation,3M COMPANY,Inventories,286.70
1/23/2020,Aviation,3M COMPANY,Inventories,-1.39
1/23/2020,Aviation,3M COMPANY,Inventories,215.03
1/23/2020,Aviation,3M COMPANY,Inventories,-1.85
1/23/2020,Aviation,3M COMPANY,Inventories,-1.85
1/29/2020,Street Transportation,3M COMPANY,Inventories,299.35
1/29/2020,Street Transportation,3M COMPANY,Inventories,-1.93
1/23/2020,Trust,4M CONSULTING GROUP LLC,Auto Liability Ins,900.00
1/6/2020,Human Services,911 INTERPRETERS INC,Interpreters/Transl,39.00
1/7/2020,Aviation,911 INTERPRETERS INC,Interpreters/Transl,139.36
1/7/2020,Neighborhood Services,911 INTERPRETERS INC,Interpreters/Transl,3.64
1/14/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,14.56
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,0.01
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,64.52
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,"1,084.10"
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,398.78
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,60.92
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,213.07
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-0.01
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,119.89
1/6/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,110.12
1/21/2020,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,26.67
1/22/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,142.16
1/22/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,43.01
1/22/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-3.09
1/22/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,43.01
1/22/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-3.09
1/7/2020,Housing,A & H PAINTING,Painting Services,98.00
1/7/2020,Housing,A & H PAINTING,Painting Services,78.40
1/7/2020,Housing,A & H PAINTING,Painting Services,"1,068.59"
1/7/2020,Housing,A & H PAINTING,Painting Services,184.24
1/7/2020,Housing,A & H PAINTING,Painting Services,499.80
1/7/2020,Housing,A & H PAINTING,Painting Services,54.88
1/7/2020,Housing,A & H PAINTING,Painting Services,322.54
1/7/2020,Housing,A & H PAINTING,Painting Services,"2,314.27"
1/7/2020,Housing,A & H PAINTING,Painting Services,231.43
1/14/2020,Housing,A & H PAINTING,Painting Services,280.00
1/14/2020,Housing,A & H PAINTING,Painting Services,"1,624.00"
1/14/2020,Housing,A & H PAINTING,Painting Services,60.00
1/14/2020,Housing,A & H PAINTING,Painting Services,341.25
1/14/2020,Housing,A & H PAINTING,Painting Services,"3,412.50"
1/14/2020,Housing,A & H PAINTING,Painting Services,600.00
1/14/2020,Housing,A & H PAINTING,Painting Services,42.00
1/14/2020,Housing,A & H PAINTING,Painting Services,411.04
1/14/2020,Housing,A & H PAINTING,Painting Services,-0.04
1/31/2020,Housing,A & H PAINTING,Painting Services,78.40
1/31/2020,Housing,A & H PAINTING,Painting Services,122.60
1/31/2020,Housing,A & H PAINTING,Painting Services,249.31
1/31/2020,Housing,A & H PAINTING,Painting Services,"1,608.57"
1/31/2020,Housing,A & H PAINTING,Painting Services,109.76
1/17/2020,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70.00
1/17/2020,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70.00
1/29/2020,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70.00
1/8/2020,Human Services,A NEW LEAF INC,Spec Contractual Svc,"4,494.00"
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.05
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,5.17
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.04
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,279.31
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,2.07
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,825.05
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,153.75
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,1.55
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,6.68
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,1.13
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,144.24
1/6/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,1.08
1/7/2020,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,76.08
1/7/2020,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.57
1/7/2020,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,659.42
1/7/2020,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,4.88
1/13/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Oil and Lubricants,371.00
1/13/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Oil and Lubricants,3.12
1/14/2020,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip,44.13
1/14/2020,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip,0.33
1/14/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,37.62
1/14/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.29
1/14/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,27.60
1/14/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.21
1/14/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,57.16
1/14/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.41
1/14/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,9.63
1/14/2020,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.10
