Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
3/18/2020,Fire,1 STOP ELECTRONICS CENTER INC,Housing Appliances,334.49
3/18/2020,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"3,573.65"
3/4/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"7,131.33"
3/4/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,536.00"
3/4/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,459.56"
3/4/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"2,937.00"
3/4/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"9,072.00"
3/4/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,645.44"
3/4/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"16,328.16"
3/4/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,422.40"
3/5/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,324.00"
3/5/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"16,771.61"
3/5/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"5,907.00"
3/5/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,829.68"
3/5/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,352.02"
3/5/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,708.80"
3/5/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"7,599.00"
3/5/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,784.00"
3/25/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,160.26"
