Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
6/1/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,211.2
6/2/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,174.4
6/2/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,75.2
6/2/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,19.2
6/2/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,44
6/2/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,44
6/2/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,43.2
6/2/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,49.6
6/2/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,99.2
6/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,456.00"
6/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,694.00"
6/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,977.28"
6/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"6,336.00"
6/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"8,950.50"
6/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,052.16"
6/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,618.24"
6/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,361.60"
6/9/2020,Police,2831 INDIAN SCHOOL LLC,Motor Vehicle Repair,42
6/22/2020,Police,2831 INDIAN SCHOOL LLC,Vehicle Cleaning,144
6/4/2020,Aviation,3M COMPANY,Inventories,358.38
6/4/2020,Aviation,3M COMPANY,Inventories,-2.31
6/9/2020,Street Transportation,3M COMPANY,Inventories,-28.14
6/9/2020,Street Transportation,3M COMPANY,Inventories,"4,365.72"
6/12/2020,Street Transportation,3M COMPANY,Inventories,-11.26
6/12/2020,Street Transportation,3M COMPANY,Inventories,"1,746.29"
6/15/2020,Street Transportation,3M COMPANY,Inventories,-26.95
6/15/2020,Street Transportation,3M COMPANY,Inventories,"4,181.10"
6/15/2020,Aviation,3M COMPANY,Signage,369.36
6/15/2020,Aviation,3M COMPANY,Signage,-2.38
6/15/2020,Aviation,3M COMPANY,Signage,369.36
6/15/2020,Aviation,3M COMPANY,Signage,-2.89
6/15/2020,Aviation,3M COMPANY,Signage,450.02
6/15/2020,Aviation,3M COMPANY,Signage,-12.1
6/15/2020,Aviation,3M COMPANY,Signage,"1,878.84"
6/15/2020,Aviation,3M COMPANY,Signage,-2.38
6/15/2020,Aviation,3M COMPANY,Signage,369.36
6/15/2020,Aviation,3M COMPANY,Signage,-2.38
6/16/2020,Aviation,3M COMPANY,Signage,738.72
6/16/2020,Aviation,3M COMPANY,Signage,-4.76
6/16/2020,Street Transportation,3M COMPANY,Inventories,"1,629.00"
6/16/2020,Street Transportation,3M COMPANY,Inventories,-10.5
6/16/2020,Street Transportation,3M COMPANY,Inventories,"4,072.50"
6/16/2020,Street Transportation,3M COMPANY,Inventories,-26.25
6/17/2020,Aviation,3M COMPANY,Inventories,"3,323.16"
6/17/2020,Aviation,3M COMPANY,Inventories,-21.42
6/22/2020,Aviation,3M COMPANY,Signage,-9.52
6/22/2020,Aviation,3M COMPANY,Signage,"1,477.43"
6/25/2020,Aviation,3M COMPANY,Inventories,"3,557.74"
6/25/2020,Aviation,3M COMPANY,Inventories,-297.96
6/25/2020,Aviation,3M COMPANY,Inventories,-223.47
6/29/2020,Aviation,3M COMPANY,Inventories,-10.71
6/29/2020,Aviation,3M COMPANY,Inventories,"1,661.58"
6/29/2020,Aviation,3M COMPANY,Signage,-24.23
6/29/2020,Aviation,3M COMPANY,Signage,"3,757.69"
6/29/2020,Aviation,3M COMPANY,Signage,-4.76
6/29/2020,Aviation,3M COMPANY,Signage,738.72
6/1/2020,Aviation,911 INTERPRETERS INC,Interpreters/Transl,29.12
6/1/2020,Human Services,911 INTERPRETERS INC,Interpreters/Transl,27.04
6/1/2020,Human Services,911 INTERPRETERS INC,Interpreters/Transl,19.76
6/29/2020,Aviation,911 INTERPRETERS INC,Interpreters/Transl,63.44
6/29/2020,Human Services,911 INTERPRETERS INC,Interpreters/Transl,6.24
6/29/2020,Law,911 INTERPRETERS INC,Interpreters/Transl,1.56
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,292.02
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,78.02
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,256.4
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,1.89
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.33
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,182.43
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.84
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,25.08
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.11
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.07
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,50.85
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.24
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,6.16
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.03
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,15.93
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.07
6/9/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,17.63
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-0.22
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,124.24
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,132.06
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-0.01
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,330.37
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,0.01
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,472.23
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,145.52
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,115.12
6/9/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,398.78
6/22/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,18.68
6/22/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,3.04
6/22/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,185.6
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,152.3
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,14.44
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,18.03
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,260.63
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,461.43
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,9.73
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,8.58
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,9.72
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,48.72
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,216.85
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,19.54
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,19.54
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,101.77
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.01
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,49.86
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,240.64
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,151.14
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,33.56
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,189.19
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.01
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,58.97
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,89.76
6/29/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.02
6/2/2020,Housing,A & H PAINTING,Painting Services,42.9
6/2/2020,Housing,A & H PAINTING,Painting Services,7.15
6/2/2020,Housing,A & H PAINTING,Painting Services,"1,701.00"
6/2/2020,Housing,A & H PAINTING,Painting Services,42.9
6/2/2020,Housing,A & H PAINTING,Painting Services,6.4
6/2/2020,Housing,A & H PAINTING,Painting Services,200
6/2/2020,Housing,A & H PAINTING,Painting Services,243
6/2/2020,Housing,A & H PAINTING,Painting Services,40
6/2/2020,Housing,A & H PAINTING,Painting Services,14.3
6/2/2020,Housing,A & H PAINTING,Painting Services,42.9
6/2/2020,Housing,A & H PAINTING,Painting Services,80
6/2/2020,Housing,A & H PAINTING,Painting Services,513
6/2/2020,Housing,A & H PAINTING,Painting Services,300
6/2/2020,Housing,A & H PAINTING,Painting Services,280
6/2/2020,Housing,A & H PAINTING,Painting Services,40
6/2/2020,Housing,A & H PAINTING,Painting Services,40
6/2/2020,Housing,A & H PAINTING,Painting Services,42
6/2/2020,Housing,A & H PAINTING,Painting Services,"2,821.50"
6/2/2020,Housing,A & H PAINTING,Painting Services,120
6/2/2020,Housing,A & H PAINTING,Painting Services,6
6/2/2020,Housing,A & H PAINTING,Painting Services,490
6/29/2020,Public Works,A & H PAINTING,Painting Services,810
6/29/2020,Public Works,A & H PAINTING,Painting Services,135
6/4/2020,Water Services,A & M CORSONS LLC,Inventories,"1,806.81"
6/4/2020,Water Services,A & M CORSONS LLC,Inventories,-29.26
6/4/2020,Water Services,A & M CORSONS LLC,Chemicals,"3,479.21"
6/4/2020,Water Services,A & M CORSONS LLC,Chemicals,-56.35
6/4/2020,Water Services,A & M CORSONS LLC,Chemicals,-33.8
6/4/2020,Water Services,A & M CORSONS LLC,Chemicals,"2,087.52"
6/16/2020,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70
6/15/2020,Human Services,A NEW LEAF INC,Spec Contractual Svc,"6,315.30"
6/1/2020,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.16
6/1/2020,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,29.92
