Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
11/7/2019,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"3,231.61"
11/7/2019,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"1,938.96"
11/7/2019,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"1,933.57"
11/12/2019,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"4,013.88"
11/12/2019,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,-293.88
11/12/2019,Aviation,22 MILES INC,Comp Software Maint,"1,080.00"
11/12/2019,Aviation,22 MILES INC,Comp Software Maint,270.00
11/12/2019,Police,3 MILE HARDWARE,Ammunition,-681.58
11/12/2019,Police,3 MILE HARDWARE,Ammunition,"8,606.98"
11/13/2019,Street Transportation,3M COMPANY,Inventories,-12.99
11/13/2019,Street Transportation,3M COMPANY,Inventories,-38.98
11/13/2019,Street Transportation,3M COMPANY,Inventories,"8,481.66"
11/13/2019,Street Transportation,3M COMPANY,Inventories,-43.75
11/13/2019,Street Transportation,3M COMPANY,Inventories,"6,787.50"
11/25/2019,Street Transportation,3M COMPANY,Inventories,"2,619.43"
11/25/2019,Street Transportation,3M COMPANY,Inventories,-16.88
11/12/2019,Aviation,911 INTERPRETERS INC,Interpreters/Transl,59.80
11/12/2019,Human Services,911 INTERPRETERS INC,Interpreters/Transl,3.64
11/13/2019,Neighborhood Services,911 INTERPRETERS INC,Interpreters/Transl,43.68
11/13/2019,Human Services,911 INTERPRETERS INC,Interpreters/Transl,6.24
11/13/2019,Housing,911 INTERPRETERS INC,Interpreters/Transl,5.20
11/13/2019,Human Services,911 INTERPRETERS INC,Interpreters/Transl,14.56
11/13/2019,Law,911 INTERPRETERS INC,Interpreters/Transl,100.88
11/19/2019,Law,911 INTERPRETERS INC,Interpreters/Transl,72.80
11/20/2019,Library,911 INTERPRETERS INC,Interpreters/Transl,6.76
11/4/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,390.95
11/4/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,36.11
11/4/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,52.00
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,69.94
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,15.76
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,15.51
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,70.54
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,101.36
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,14.92
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,39.31
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,80.43
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,14.51
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,99.64
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,99.64
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,18.16
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,38.25
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,814.50
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,705.08
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,614.35
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,11.92
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,27.27
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,192.26
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,5.97
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.01
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,31.21
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,39.92
11/6/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,39.92
11/13/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,21.20
