Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
3/28/2019,Municipal Court,0709 MOON VALLEY JUSTICE COURT,Trust Liab and Dep,63
3/14/2019,Municipal Court,0718 ENCANTO JUSTICE COURT,Trust Liab and Dep,24.5
3/28/2019,Municipal Court,0740 MARICOPA COUNTY COURT,Trust Liab and Dep,239
3/27/2019,Municipal Court,0745 MESA MUNICIPAL COURT,Trust Liab and Dep,93.4
3/14/2019,Municipal Court,0751 SCOTTSDALE CITY COURT,Trust Liab and Dep,29
3/4/2019,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"4,013.88"
3/14/2019,Housing,1 STOP ELECTRONICS CENTER INC,Housing Appliances,"1,433.99"
3/27/2019,Planning and Development,1 STOP ELECTRONICS CENTER INC,Housing Appliances,138.11
3/8/2019,Fire,100 CLUB OF ARIZONA,Managemnt Developmnt,175
3/29/2019,Public Defender,3 LAWS OF MOTION COLLISION RECONSTR,Cons/Other Prof Svcs,234.92
3/29/2019,Public Defender,3 LAWS OF MOTION COLLISION RECONSTR,Cons/Other Prof Svcs,450
3/21/2019,Public Transit,3A PETROLEUM LLC,Easement Purchase,"3,800.00"
3/4/2019,Street Transportation,3M COMPANY,Inventories,-38.64
3/4/2019,Street Transportation,3M COMPANY,Inventories,"5,994.72"
3/4/2019,Street Transportation,3M COMPANY,Inventories,"9,122.40"
3/4/2019,Street Transportation,3M COMPANY,Inventories,"-2,772.45"
3/4/2019,Street Transportation,3M COMPANY,Inventories,-36.75
3/4/2019,Street Transportation,3M COMPANY,Inventories,"3,258.00"
3/4/2019,Street Transportation,3M COMPANY,Inventories,-22.05
3/4/2019,Street Transportation,3M COMPANY,Inventories,"1,637.14"
3/4/2019,Street Transportation,3M COMPANY,Inventories,-10.55
3/4/2019,Street Transportation,3M COMPANY,Inventories,"18,896.40"
3/4/2019,Street Transportation,3M COMPANY,Inventories,-121.8
3/4/2019,Street Transportation,3M COMPANY,Inventories,-40.1
3/4/2019,Street Transportation,3M COMPANY,Inventories,-2.11
3/4/2019,Street Transportation,3M COMPANY,Inventories,"6,548.58"
3/6/2019,Aviation,3M COMPANY,Signage,"1,309.72"
3/6/2019,Aviation,3M COMPANY,Signage,-7.04
3/6/2019,Aviation,3M COMPANY,Signage,"1,091.44"
3/6/2019,Aviation,3M COMPANY,Signage,-10.55
3/6/2019,Aviation,3M COMPANY,Signage,"1,637.14"
3/6/2019,Aviation,3M COMPANY,Signage,-16.88
3/6/2019,Aviation,3M COMPANY,Signage,"2,619.43"
3/6/2019,Aviation,3M COMPANY,Signage,-8.45
3/4/2019,Law,911 INTERPRETERS INC,Interpreters/Transl,23.92
3/5/2019,Human Services,911 INTERPRETERS INC,Interpreters/Transl,12.48
3/5/2019,Human Services,911 INTERPRETERS INC,Interpreters/Transl,115.96
3/11/2019,Law,911 INTERPRETERS INC,Interpreters/Transl,48.88
3/12/2019,Aviation,911 INTERPRETERS INC,Interpreters/Transl,179.4
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,56.13
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,21.98
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,9.48
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,8.11
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.08
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,16.27
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,8.06
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,6.78
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,4.45
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,42.47
3/5/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,6.03
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,43.22
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,32.75
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,9.64
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,29.49
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,1.96
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,1.29
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,1.69
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,5.97
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,228.45
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,42.16
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,45.63
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,15.88
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,16.94
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,36.28
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,4.42
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,29.81
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,8.21
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,8.1
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,4.86
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,7.82
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,0.01
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,0.64
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,14.44
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,7.67
3/28/2019,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-149.88
3/28/2019,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-16.29
3/28/2019,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-669.25
3/28/2019,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-3.65
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-1.65
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,15.27
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.54
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,14.33
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.5
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,2.85
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.1
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,4.07
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.15
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,9.15
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.32
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,203.62
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-7.15
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,12.22
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,4.39
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-2.29
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.16
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,47.2
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-5.72
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,162.9
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-1.05
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,30.11
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-11.4
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,324.67
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.43
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,65.12
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-28.45
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,180.71
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,100.98
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,557.77
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,244.36
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.02
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,232.73
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-32.58
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,34.71
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,644.87
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,125.7
3/28/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,232.73
3/4/2019,Housing,A & H PAINTING,Painting Services,293.22
3/4/2019,Housing,A & H PAINTING,Painting Services,384.16
3/4/2019,Housing,A & H PAINTING,Painting Services,27.44
3/4/2019,Housing,A & H PAINTING,Painting Services,176.4
3/4/2019,Housing,A & H PAINTING,Painting Services,"1,847.30"
3/4/2019,Housing,A & H PAINTING,Painting Services,184.73
3/4/2019,Housing,A & H PAINTING,Painting Services,293.22
3/4/2019,Housing,A & H PAINTING,Painting Services,384.16
3/4/2019,Housing,A & H PAINTING,Painting Services,218.54
3/4/2019,Housing,A & H PAINTING,Painting Services,293.22
3/4/2019,Housing,A & H PAINTING,Painting Services,131.03
3/4/2019,Housing,A & H PAINTING,Painting Services,384.16
3/4/2019,Housing,A & H PAINTING,Painting Services,27.44
3/4/2019,Housing,A & H PAINTING,Painting Services,147
3/4/2019,Housing,A & H PAINTING,Painting Services,"1,310.26"
3/4/2019,Housing,A & H PAINTING,Painting Services,293.22
3/4/2019,Housing,A & H PAINTING,Painting Services,130.19
3/4/2019,Housing,A & H PAINTING,Painting Services,384.16
3/4/2019,Housing,A & H PAINTING,Painting Services,27.44
3/4/2019,Housing,A & H PAINTING,Painting Services,147
3/4/2019,Housing,A & H PAINTING,Painting Services,"1,301.93"
3/6/2019,Housing,A & H PAINTING,Painting Services,204
3/6/2019,Housing,A & H PAINTING,Painting Services,40
3/6/2019,Housing,A & H PAINTING,Painting Services,200
3/6/2019,Housing,A & H PAINTING,Painting Services,"1,400.70"
3/6/2019,Housing,A & H PAINTING,Painting Services,241.5
3/7/2019,Housing,A & H PAINTING,Painting Services,256.76
3/7/2019,Housing,A & H PAINTING,Painting Services,"1,489.21"
3/7/2019,Housing,A & H PAINTING,Painting Services,107.8
3/7/2019,Housing,A & H PAINTING,Painting Services,274.4
3/7/2019,Housing,A & H PAINTING,Painting Services,232.85
3/7/2019,Housing,A & H PAINTING,Painting Services,58.8
3/7/2019,Housing,A & H PAINTING,Painting Services,293.22
3/7/2019,Housing,A & H PAINTING,Painting Services,384.16
3/7/2019,Housing,A & H PAINTING,Painting Services,41.16
3/7/2019,Housing,A & H PAINTING,Painting Services,617.4
3/7/2019,Housing,A & H PAINTING,Painting Services,"2,656.78"
3/7/2019,Housing,A & H PAINTING,Painting Services,265.68
3/18/2019,Housing,A & H PAINTING,Painting Services,176.4
3/18/2019,Housing,A & H PAINTING,Painting Services,"1,023.12"
3/18/2019,Housing,A & H PAINTING,Painting Services,39.2
3/18/2019,Housing,A & H PAINTING,Painting Services,376.32
3/18/2019,Housing,A & H PAINTING,Painting Services,235.69
3/18/2019,Housing,A & H PAINTING,Painting Services,"2,356.90"
3/18/2019,Housing,A & H PAINTING,Painting Services,382.2
3/18/2019,Housing,A & H PAINTING,Painting Services,27.44
3/18/2019,Housing,A & H PAINTING,Painting Services,293.22
3/13/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70
3/21/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,6.25
3/21/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70
3/28/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,25
3/28/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70
3/29/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70
3/29/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,18.75
3/29/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,25
3/29/2019,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,70
3/13/2019,Human Services,A NEW LEAF INC,Spec Contractual Svc,"5,165.00"
3/13/2019,Human Services,A NEW LEAF INC,Spec Contractual Svc,"4,373.00"
3/13/2019,Human Services,A NEW LEAF INC,Spec Contractual Svc,"2,724.00"
3/20/2019,Human Services,A NEW LEAF INC,Spec Contractual Svc,"4,890.00"
3/20/2019,Human Services,A NEW LEAF INC,Spec Contractual Svc,"4,459.00"
3/20/2019,Human Services,A NEW LEAF INC,Spec Contractual Svc,"4,415.00"
3/21/2019,Human Services,A NEW LEAF INC,Spec Contractual Svc,"5,266.00"
3/29/2019,Library,A NEW LEAF INC,Spec Contractual Svc,"17,500.00"
3/4/2019,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,16.37
3/4/2019,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.15
3/4/2019,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,21.3
3/4/2019,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.04
