Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
12/17/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,47.54
12/17/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,60.45
12/17/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
12/17/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,51.31
12/17/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,92.51
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,26.29
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,38.44
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,451.55
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.01
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,53.61
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.01
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,53.61
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.01
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,277.48
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,123.20
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,207.21
12/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,21.61
12/27/2018,Water Services,A & G TURF EQUIPMENT INC,Small Tools/ Equip,928.49
12/27/2018,Water Services,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
12/27/2018,Water Services,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,12.95
12/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,635.32
12/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,-0.01
12/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
12/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,76.23
