Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
4/30/2018,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,60
4/30/2018,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,120
4/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.61
4/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,80.51
4/4/2018,Water Services,A TO Z EQUIPMENT RENTALS & SALES,Machine/Equip Repair,2811.52
4/4/2018,Water Services,A TO Z EQUIPMENT RENTALS & SALES,Machine/Equip Repair,-4.28
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,393.25
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,2.93
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,60.31
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.7
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.45
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.2
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,227.8
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.01
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,3.88
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.19
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,162.41
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.03
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,7.34
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.06
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,38.81
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.29
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.68
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.16
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,21.02
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.4
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,54.99
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.01
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,57.99
4/5/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.43
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,85.49
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.63
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.4
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,55.2
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,1.62
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,217.41
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,1.51
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,203.27
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.83
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,111.59
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.53
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,71.6
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,329.84
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,2.46
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,5.53
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.03
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,15.9
4/10/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.12
