Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
1/14/2019,Human Services,1 N 10 INC,Miscellaneous,"1,500.00"
1/2/2019,Street Transportation,1 STOP ELECTRONICS CENTER INC,Other Commodities,128
1/8/2019,Library,1 STOP ELECTRONICS CENTER INC,Housing Appliances,39.99
1/8/2019,Library,1 STOP ELECTRONICS CENTER INC,Housing Appliances,646.32
1/10/2019,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"1,657.35"
1/15/2019,Parks and Recreation,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,"3,949.14"
1/3/2019,Public Works,1-800 RADIATOR,Inventories-Offline,143.54
1/3/2019,Public Works,1-800 RADIATOR,Inventories-Offline,0.74
1/7/2019,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"5,544.00"
1/7/2019,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"8,280.00"
1/7/2019,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"11,760.00"
1/7/2019,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"6,493.50"
1/7/2019,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"8,160.00"
1/7/2019,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"15,525.00"
1/7/2019,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"13,376.00"
1/7/2019,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"10,656.00"
1/4/2019,Public Defender,3 LAWS OF MOTION COLLISION RECONSTR,Cons/Other Prof Svcs,"1,350.00"
1/30/2019,Municipal Court,3030 NORTH APARTMENTS,Trust Liab and Dep,50
1/2/2019,Aviation,3M COMPANY,Mat to Maint Infr/Eq,577.84
1/2/2019,Aviation,3M COMPANY,Mat to Maint Infr/Eq,-3.71
1/16/2019,Aviation,3M COMPANY,Mat to Maint Infr/Eq,-1.38
1/16/2019,Aviation,3M COMPANY,Mat to Maint Infr/Eq,214.01
1/31/2019,Aviation,3M COMPANY,Signage,"1,155.68"
1/31/2019,Aviation,3M COMPANY,Signage,-7.43
1/10/2019,Human Services,6835 W PEORIA INC,Emergency Assistance,"1,070.00"
1/7/2019,Human Services,911 INTERPRETERS INC,Interpreters/Transl,6.24
1/15/2019,Aviation,911 INTERPRETERS INC,Interpreters/Transl,169
1/15/2019,Human Services,911 INTERPRETERS INC,Interpreters/Transl,75.4
1/15/2019,Housing,911 INTERPRETERS INC,Interpreters/Transl,36.4
1/2/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-92.51
1/2/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-51.31
1/2/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
1/2/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-22.02
1/2/2019,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-63
