Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
4/5/2021,Public Works,1-800 RADIATOR,Inventories-Offline,177.61
4/5/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.49
4/5/2021,Public Works,1-800 RADIATOR,Inventories-Offline,126.71
4/5/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.35
4/5/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.27
4/5/2021,Public Works,1-800 RADIATOR,Inventories-Offline,96.16
4/6/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.34
4/6/2021,Public Works,1-800 RADIATOR,Inventories-Offline,121.29
4/6/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.35
4/6/2021,Public Works,1-800 RADIATOR,Inventories-Offline,126.71
4/7/2021,Public Works,1-800 RADIATOR,Inventories-Offline,1.08
4/7/2021,Public Works,1-800 RADIATOR,Inventories-Offline,389.88
4/7/2021,Public Works,1-800 RADIATOR,Inventories-Offline,1.08
4/7/2021,Public Works,1-800 RADIATOR,Inventories-Offline,389.88
4/7/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.43
4/7/2021,Public Works,1-800 RADIATOR,Inventories-Offline,121.29
4/7/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.31
4/7/2021,Public Works,1-800 RADIATOR,Inventories-Offline,113.72
4/9/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.31
4/9/2021,Public Works,1-800 RADIATOR,Inventories-Offline,111.55
4/14/2021,Public Works,1-800 RADIATOR,Inventories-Offline,170.03
4/14/2021,Public Works,1-800 RADIATOR,Inventories-Offline,0.47
4/12/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,524.80"
4/12/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,728.00"
4/12/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"6,072.00"
4/12/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"7,497.00"
4/12/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,403.20"
4/12/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,488.48"
4/12/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"11,272.32"
4/12/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,448.00"
4/21/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"9,492.48"
4/21/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,440.00"
4/21/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"5,280.00"
4/21/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,364.52"
4/21/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,072.00"
4/21/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"7,548.00"
4/21/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,403.20"
4/21/2021,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,488.48"
4/28/2021,Police,2831 INDIAN SCHOOL LLC,Vehicle Cleaning,129.00
4/28/2021,Public Works,2831 INDIAN SCHOOL LLC,Miscellaneous,12.00
4/8/2021,Public Transit,2ND DIMENSION DESIGN STUDIO LLC,Reloc Costs-HUD Hsng,"2,500.00"
4/1/2021,Street Transportation,3M COMPANY,Inventories,"1,357.50"
4/1/2021,Street Transportation,3M COMPANY,Inventories,-7
4/1/2021,Street Transportation,3M COMPANY,Inventories,-1.75
4/5/2021,Street Transportation,3M COMPANY,Inventories,"2,182.86"
4/5/2021,Street Transportation,3M COMPANY,Inventories,-11.26
4/5/2021,Street Transportation,3M COMPANY,Inventories,-2.81
4/5/2021,Street Transportation,3M COMPANY,Inventories,"4,181.10"
4/5/2021,Street Transportation,3M COMPANY,Inventories,-26.95
4/5/2021,Street Transportation,3M COMPANY,Inventories,-4.92
4/5/2021,Street Transportation,3M COMPANY,Inventories,-7.39
4/5/2021,Street Transportation,3M COMPANY,Inventories,"1,910.00"
4/6/2021,Street Transportation,3M COMPANY,Inventories,-21.11
4/6/2021,Street Transportation,3M COMPANY,Inventories,"3,274.30"
4/6/2021,Street Transportation,3M COMPANY,Inventories,"9,692.56"
4/6/2021,Street Transportation,3M COMPANY,Inventories,-58.02
4/6/2021,Street Transportation,3M COMPANY,Inventories,-4.46
4/6/2021,Street Transportation,3M COMPANY,Inventories,"1,629.00"
4/6/2021,Street Transportation,3M COMPANY,Inventories,-10.5
4/6/2021,Street Transportation,3M COMPANY,Inventories,"3,393.80"
4/6/2021,Street Transportation,3M COMPANY,Inventories,-21.92
4/12/2021,Street Transportation,3M COMPANY,Inventories,-15.75
4/12/2021,Street Transportation,3M COMPANY,Inventories,-15.75
4/12/2021,Street Transportation,3M COMPANY,Inventories,"4,887.00"
4/19/2021,Aviation,3M COMPANY,Inventories,"1,258.62"
4/19/2021,Aviation,3M COMPANY,Inventories,-8.1
4/20/2021,Street Transportation,3M COMPANY,Inventories,-19.69
4/20/2021,Street Transportation,3M COMPANY,Inventories,"3,054.38"
4/20/2021,Street Transportation,3M COMPANY,Inventories,-13.13
4/20/2021,Street Transportation,3M COMPANY,Inventories,"2,036.26"
4/20/2021,Street Transportation,3M COMPANY,Inventories,"3,258.00"
4/20/2021,Street Transportation,3M COMPANY,Inventories,-21
4/2/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,20.80
4/2/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,5.72
4/2/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,66.56
4/2/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,14.04
4/2/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,5.20
4/2/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,4.68
4/2/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,6.24
4/2/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,16.64
4/19/2021,Human Services,911 INTERPRETERS INC,Interpreters/Transl,"1,097.20"
4/19/2021,Human Services,911 INTERPRETERS INC,Interpreters/Transl,35.88
4/19/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,113.88
4/19/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,282.88
4/19/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,4.16
4/19/2021,Housing,911 INTERPRETERS INC,Interpreters/Transl,7.80
4/19/2021,Human Services,911 INTERPRETERS INC,Interpreters/Transl,137.80
4/13/2021,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,173.42
4/13/2021,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-0.01
4/13/2021,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
