Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
8/27/2018,Parks and Recreation,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,633.37
8/27/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,"1,934.65"
8/27/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,748.82
8/27/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,684.08
8/27/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,0.01
8/28/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,"1,497.65"
8/28/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,0.01
8/28/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,527.63
8/28/2018,Human Services,1 STOP ELECTRONICS CENTER INC,Small Tools/ Equip,225.51
8/23/2018,Finance,1099 PRO INC,Computer Services,199.00
8/31/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"13,300.00"
8/31/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"7,254.00"
8/31/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"9,928.00"
8/31/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"10,944.00"
8/31/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"14,784.00"
8/31/2018,Aviation,22ND CENTURY STAFFING INC,Tech Supp Maint/Rep,"16,830.00"
8/16/2018,Aviation,3M COMPANY,Signage,"5,142.76"
8/16/2018,Aviation,3M COMPANY,Signage,-33.15
8/16/2018,Aviation,3M COMPANY,Signage,"2,619.43"
8/16/2018,Aviation,3M COMPANY,Signage,-16.88
8/16/2018,Aviation,3M COMPANY,Signage,"-3,225.86"
8/16/2018,Aviation,3M COMPANY,Signage,"4,398.30"
8/17/2018,Aviation,3M COMPANY,Mat to Maint Infr/Eq,"2,413.22"
8/17/2018,Aviation,3M COMPANY,Mat to Maint Infr/Eq,-15.55
8/17/2018,Aviation,3M COMPANY,Mat to Maint Infr/Eq,"1,930.56"
8/17/2018,Aviation,3M COMPANY,Mat to Maint Infr/Eq,-12.44
8/1/2018,Aviation,911 INTERPRETERS INC,Interpreters/Transl,206.44
8/9/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,0.01
8/9/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories,11.52
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,190.70
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,111.10
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,169.31
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,74.07
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,518.67
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,564.29
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,632.71
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,738.05
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,423.27
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,241.85
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,65.12
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,7.63
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,394.22
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,73.58
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,7.71
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,233.23
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,2.09
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,50.22
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,0.01
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,99.47
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,23.44
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,380.53
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,103.22
8/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.02
8/1/2018,Housing,A & H PAINTING,Painting Services,336.00
8/1/2018,Housing,A & H PAINTING,Painting Services,138.80
8/1/2018,Housing,A & H PAINTING,Painting Services,"1,388.00"
8/1/2018,Housing,A & H PAINTING,Painting Services,90.00
8/1/2018,Housing,A & H PAINTING,Painting Services,299.20
8/1/2018,Housing,A & H PAINTING,Painting Services,28.00
8/1/2018,Housing,A & H PAINTING,Painting Services,299.20
8/1/2018,Housing,A & H PAINTING,Painting Services,392.00
8/1/2018,Housing,A & H PAINTING,Painting Services,110.70
8/1/2018,Housing,A & H PAINTING,Painting Services,"1,107.00"
8/1/2018,Housing,A & H PAINTING,Painting Services,90.00
8/1/2018,Housing,A & H PAINTING,Painting Services,28.00
8/9/2018,Housing,A & H PAINTING,Painting Services,"1,714.48"
8/9/2018,Housing,A & H PAINTING,Painting Services,60.00
8/9/2018,Housing,A & H PAINTING,Painting Services,235.20
8/9/2018,Housing,A & H PAINTING,Painting Services,504.00
8/9/2018,Housing,A & H PAINTING,Painting Services,244.45
8/9/2018,Housing,A & H PAINTING,Painting Services,"2,444.50"
8/9/2018,Housing,A & H PAINTING,Painting Services,420.00
8/9/2018,Housing,A & H PAINTING,Painting Services,28.00
8/9/2018,Housing,A & H PAINTING,Painting Services,299.20
8/9/2018,Housing,A & H PAINTING,Painting Services,60.00
8/9/2018,Housing,A & H PAINTING,Painting Services,295.60
8/9/2018,Housing,A & H PAINTING,Painting Services,28.00
8/9/2018,Housing,A & H PAINTING,Painting Services,120.00
8/9/2018,Housing,A & H PAINTING,Painting Services,"1,617.00"
8/9/2018,Housing,A & H PAINTING,Painting Services,161.70
8/9/2018,Housing,A & H PAINTING,Painting Services,336.00
8/9/2018,Housing,A & H PAINTING,Painting Services,299.20
8/9/2018,Housing,A & H PAINTING,Painting Services,115.70
8/9/2018,Housing,A & H PAINTING,Painting Services,28.00
8/9/2018,Housing,A & H PAINTING,Painting Services,90.00
8/9/2018,Housing,A & H PAINTING,Painting Services,"1,157.00"
8/16/2018,Housing,A & H PAINTING,Painting Services,293.22
8/16/2018,Housing,A & H PAINTING,Painting Services,329.28
8/16/2018,Housing,A & H PAINTING,Painting Services,41.16
8/16/2018,Housing,A & H PAINTING,Painting Services,294.00
8/16/2018,Housing,A & H PAINTING,Painting Services,"1,935.99"
8/16/2018,Housing,A & H PAINTING,Painting Services,193.60
8/17/2018,Housing,A & H PAINTING,Painting Services,137.20
8/17/2018,Housing,A & H PAINTING,Painting Services,227.95
8/17/2018,Housing,A & H PAINTING,Painting Services,"1,322.10"
8/17/2018,Housing,A & H PAINTING,Painting Services,58.80
