Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
10/29/2020,Public Works,1-800 RADIATOR,Inventories-Offline,113.72
10/29/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.31
10/29/2020,Public Works,1-800 RADIATOR,Inventories-Offline,116.97
10/29/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.32
10/29/2020,Public Works,1-800 RADIATOR,Inventories-Offline,113.72
10/29/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.31
10/29/2020,Public Works,1-800 RADIATOR,Inventories-Offline,184.11
10/29/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.51
10/30/2020,Public Works,1-800 RADIATOR,Inventories-Offline,173.44
10/30/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.48
10/30/2020,Public Works,1-800 RADIATOR,Inventories-Offline,113.72
10/30/2020,Public Works,1-800 RADIATOR,Inventories-Offline,0.31
10/21/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,229.60
10/21/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,28.00
10/21/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,161.60
10/21/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,99.20
10/21/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,112.00
10/23/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,24.80
10/23/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,136.80
10/23/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,136.80
10/26/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,129.60
10/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"16,090.76"
10/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"6,072.00"
10/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,458.88"
10/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,908.32"
10/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,708.80"
10/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"9,078.00"
10/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,120.00"
10/8/2020,Public Transit,24 BROADWAY LLC,Easement Purchase,"1,300.00"
10/22/2020,Public Works,2831 INDIAN SCHOOL LLC,Miscellaneous,48.00
10/22/2020,Police,2831 INDIAN SCHOOL LLC,Vehicle Cleaning,141.00
10/5/2020,Public Defender,3 LAWS OF MOTION COLLISION RECONSTR,Cons/Other Prof Svcs,"1,012.50"
10/5/2020,Aviation,3M COMPANY,Signage,-11.6
10/5/2020,Aviation,3M COMPANY,Signage,"1,800.15"
10/5/2020,Aviation,3M COMPANY,Signage,-19.07
10/5/2020,Aviation,3M COMPANY,Signage,"2,954.88"
10/13/2020,Aviation,3M COMPANY,Inventories,-2.1
10/13/2020,Aviation,3M COMPANY,Inventories,327.42
10/13/2020,Street Transportation,3M COMPANY,Inventories,-26.38
10/13/2020,Street Transportation,3M COMPANY,Inventories,"4,092.86"
10/13/2020,Aviation,3M COMPANY,Inventories,-7.14
10/13/2020,Aviation,3M COMPANY,Inventories,"1,107.72"
10/20/2020,Street Transportation,3M COMPANY,Inventories,"8,757.50"
10/20/2020,Street Transportation,3M COMPANY,Inventories,-47.82
10/20/2020,Street Transportation,3M COMPANY,Inventories,-8.62
10/27/2020,Street Transportation,3M COMPANY,Inventories,"1,527.18"
10/27/2020,Street Transportation,3M COMPANY,Inventories,-9.84
10/5/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,8.32
10/5/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,14.04
10/5/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,13.00
10/5/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,4.16
10/5/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,71.76
10/5/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,16.64
10/5/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,19.76
10/8/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,11.96
10/8/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,18.20
10/8/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,19.76
10/8/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,72.28
10/8/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,42.12
10/26/2020,Law,911 INTERPRETERS INC,Interpreters/Transl,17.68
10/26/2020,Law,911 INTERPRETERS INC,Interpreters/Transl,65.00
10/26/2020,Law,911 INTERPRETERS INC,Interpreters/Transl,25.48
10/26/2020,Law,911 INTERPRETERS INC,Interpreters/Transl,68.12
10/26/2020,Law,911 INTERPRETERS INC,Interpreters/Transl,20.28
10/7/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,138.03
10/7/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,"1,244.12"
10/7/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,150.63
10/7/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,147.59
10/7/2020,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-0.28
10/7/2020,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,3.55
10/7/2020,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-0.01
10/7/2020,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,23.51
10/7/2020,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,-0.11
10/7/2020,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,61.50
10/13/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Agricult/Hort Supply,194.72
10/13/2020,Aviation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,40.13
10/13/2020,Aviation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,241.96
10/13/2020,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,207.21
10/14/2020,Street Transportation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts,5.76
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,1.62
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,6.27
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,22.46
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,15.24
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,33.96
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,164.07
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,43.91
10/26/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,56.86
10/27/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,80.73
10/27/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,51.60
10/27/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
10/27/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,438.04
10/5/2020,Housing,A & H PAINTING,Painting Services,8.50
10/5/2020,Housing,A & H PAINTING,Painting Services,60.00
10/5/2020,Housing,A & H PAINTING,Painting Services,9.00
10/5/2020,Housing,A & H PAINTING,Painting Services,130.00
10/5/2020,Housing,A & H PAINTING,Painting Services,51.00
10/5/2020,Housing,A & H PAINTING,Painting Services,55.00
10/5/2020,Housing,A & H PAINTING,Painting Services,385.00
10/5/2020,Housing,A & H PAINTING,Painting Services,8.85
10/5/2020,Housing,A & H PAINTING,Painting Services,"1,239.00"
10/5/2020,Housing,A & H PAINTING,Painting Services,177.00
10/5/2020,Housing,A & H PAINTING,Painting Services,100.00
10/5/2020,Housing,A & H PAINTING,Painting Services,53.10
10/5/2020,Housing,A & H PAINTING,Painting Services,100.00
10/12/2020,Public Works,A & H PAINTING,Painting Services,"12,775.00"
10/12/2020,Public Works,A & H PAINTING,Painting Services,"1,166.40"
10/12/2020,Public Works,A & H PAINTING,Painting Services,388.80
10/12/2020,Public Works,A & H PAINTING,Painting Services,"1,569.40"
10/12/2020,Public Works,A & H PAINTING,Painting Services,300.00
10/12/2020,Public Works,A & H PAINTING,Painting Services,"4,260.00"
10/12/2020,Public Works,A & H PAINTING,Painting Services,50.00
10/12/2020,Public Works,A & H PAINTING,Painting Services,710.00
10/12/2020,Public Works,A & H PAINTING,Painting Services,50.00
10/12/2020,Public Works,A & H PAINTING,Painting Services,30.00
10/12/2020,Public Works,A & H PAINTING,Painting Services,25.00
10/12/2020,Public Works,A & H PAINTING,Painting Services,5.00
10/12/2020,Public Works,A & H PAINTING,Painting Services,"1,420.00"
10/15/2020,Housing,A & H PAINTING,Painting Services,317.20
10/15/2020,Housing,A & H PAINTING,Painting Services,120.00
