Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
4/13/2020,Aviation,1 STOP ELECTRONICS CENTER INC,Other Commodities,"1,117.85"
4/8/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,263.20
4/8/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,192.80
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,35.20
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,245.60
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,187.20
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,123.20
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,24.00
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,24.00
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,129.60
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,35.20
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,216.00
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,216.00
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,374.40
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,35.20
4/9/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,129.60
4/10/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,0.10
4/10/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,41.50
4/15/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,124.80
4/15/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,35.20
4/15/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,211.20
4/15/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,69.60
4/15/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,693.60
4/15/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,140.00
4/15/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,268.00
4/15/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,706.40
4/17/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,180.00
4/17/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,180.00
4/17/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,198.40
4/17/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,180.00
4/17/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,227.20
4/17/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,260.00
4/17/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,180.00
4/22/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,213.60
4/29/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,49.60
4/29/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,44.00
4/29/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,49.60
4/29/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,211.20
4/30/2020,Police,1ST PET VETERINARY CENTERS,Veterinary Services,836.00
4/21/2020,Aviation,22 MILES INC,Comp Software Maint,270.00
4/21/2020,Aviation,22 MILES INC,Comp Software Maint,"1,080.00"
4/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,588.00"
4/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"15,092.18"
4/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"4,224.00"
4/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"10,085.76"
4/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,488.48"
4/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,403.20"
4/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"6,885.00"
4/22/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"13,440.00"
4/23/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"11,760.00"
4/23/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"7,369.50"
4/23/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"11,750.40"
4/23/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,778.56"
4/23/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"12,482.00"
4/23/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"14,842.53"
4/23/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"5,280.00"
4/23/2020,Aviation,22ND CENTURY TECHNOLOGIES INC,Tech Supp Maint/Rep,"10,679.04"
4/20/2020,Police,2831 INDIAN SCHOOL LLC,Vehicle Cleaning,117.00
4/20/2020,Public Works,2831 INDIAN SCHOOL LLC,Miscellaneous,18.00
4/22/2020,Public Defender,3 LAWS OF MOTION COLLISION RECONSTR,Cons/Other Prof Svcs,"2,649.00"
4/1/2020,Street Transportation,3M COMPANY,Inventories,"2,036.26"
4/1/2020,Street Transportation,3M COMPANY,Inventories,-13.13
4/7/2020,Street Transportation,3M COMPANY,Inventories,-89.26
4/7/2020,Street Transportation,3M COMPANY,Inventories,"13,846.51"
4/7/2020,Street Transportation,3M COMPANY,Inventories,-44.62
4/7/2020,Street Transportation,3M COMPANY,Inventories,"6,923.25"
4/7/2020,Street Transportation,3M COMPANY,Inventories,"7,297.92"
4/7/2020,Street Transportation,3M COMPANY,Inventories,-47.04
4/10/2020,Street Transportation,3M COMPANY,Inventories,-26.38
4/10/2020,Street Transportation,3M COMPANY,Inventories,"4,092.86"
4/14/2020,Street Transportation,3M COMPANY,Inventories,-71.4
4/14/2020,Street Transportation,3M COMPANY,Inventories,"11,077.20"
4/14/2020,Street Transportation,3M COMPANY,Inventories,"2,443.50"
4/14/2020,Street Transportation,3M COMPANY,Inventories,-15.75
4/17/2020,Street Transportation,3M COMPANY,Inventories,-19.69
4/17/2020,Street Transportation,3M COMPANY,Inventories,"3,056.00"
4/20/2020,Street Transportation,3M COMPANY,Inventories,"1,018.12"
4/20/2020,Street Transportation,3M COMPANY,Inventories,-6.56
4/20/2020,Street Transportation,3M COMPANY,Inventories,"6,108.76"
4/20/2020,Street Transportation,3M COMPANY,Inventories,-39.38
4/20/2020,Street Transportation,3M COMPANY,Inventories,"1,629.00"
4/20/2020,Street Transportation,3M COMPANY,Inventories,-10.5
4/20/2020,Street Transportation,3M COMPANY,Inventories,"4,430.88"
4/20/2020,Street Transportation,3M COMPANY,Inventories,-28.56
4/20/2020,Street Transportation,3M COMPANY,Inventories,814.50
4/20/2020,Street Transportation,3M COMPANY,Inventories,-5.25
4/22/2020,Street Transportation,3M COMPANY,Inventories,-35.53
4/22/2020,Street Transportation,3M COMPANY,Inventories,"5,093.34"
4/22/2020,Street Transportation,3M COMPANY,Inventories,-52.5
4/22/2020,Street Transportation,3M COMPANY,Inventories,"8,145.00"
4/24/2020,Street Transportation,3M COMPANY,Inventories,"3,601.72"
4/24/2020,Street Transportation,3M COMPANY,Inventories,-23.22
4/24/2020,Street Transportation,3M COMPANY,Inventories,"7,126.88"
4/24/2020,Street Transportation,3M COMPANY,Inventories,-45.94
4/27/2020,Street Transportation,3M COMPANY,Inventories,"14,856.48"
4/27/2020,Street Transportation,3M COMPANY,Inventories,-95.76
4/28/2020,Street Transportation,3M COMPANY,Inventories,"17,515.01"
4/28/2020,Street Transportation,3M COMPANY,Inventories,-112.9
4/28/2020,Street Transportation,3M COMPANY,Inventories,"7,297.92"
4/28/2020,Street Transportation,3M COMPANY,Inventories,-47.04
4/22/2020,Phoenix Convention Center,3QTD TECHNOLOGIES INC,Machine/Equip Repair,"2,730.00"
4/17/2020,Finance,3WIN CORP,Medical and Dental,"1,080.00"
4/17/2020,Finance,3WIN CORP,Medical and Dental,"47,477.52"
4/10/2020,Aviation,911 INTERPRETERS INC,Interpreters/Transl,45.76
4/13/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,27.04
4/13/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,2.60
4/13/2020,Housing,911 INTERPRETERS INC,Interpreters/Transl,1.56
4/23/2020,Neighborhood Services,911 INTERPRETERS INC,Interpreters/Transl,52.00
4/6/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,233.90
4/6/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,0.01
4/6/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,149.80
4/6/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip,299.95
4/13/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,114.23
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,21.96
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.1
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,14.92
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.08
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,242.23
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-1.11
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,2.83
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.02
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,117.73
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.54
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,"2,041.79"
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-9.4
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,2.89
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.27
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,57.24
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-3
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,649.98
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.05
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,9.69
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.02
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,4.32
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.22
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,44.72
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.07
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,17.10
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.18
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,40.31
4/14/2020,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,-0.01
4/3/2020,Housing,A & H PAINTING,Painting Services,84.00
4/3/2020,Housing,A & H PAINTING,Painting Services,"1,885.00"
4/3/2020,Housing,A & H PAINTING,Painting Services,188.50
4/3/2020,Housing,A & H PAINTING,Painting Services,180.00
4/3/2020,Housing,A & H PAINTING,Painting Services,28.00
4/3/2020,Housing,A & H PAINTING,Painting Services,28.00
4/3/2020,Housing,A & H PAINTING,Painting Services,180.00
4/3/2020,Housing,A & H PAINTING,Painting Services,188.50
4/3/2020,Housing,A & H PAINTING,Painting Services,"1,885.00"
